"Site","bracket","year","median_logCHLa","p10_logCHLa","p90_logCHLa","n_members","frac_temp_extrap"
"GR","low",2049,2.00747557295315,1.94395556727395,2.05355291842168,10,0
"GR","low",2050,2.00869879258541,1.94892050207192,2.07379678189889,10,0
"GR","low",2051,2.00008296321367,1.95433564245589,2.07660556205433,10,0
"GR","low",2052,2.00082961541699,1.95701005459714,2.08122336218962,10,0
"GR","low",2053,1.99568104263967,1.94941770938539,2.07671258359276,10,0
"GR","low",2054,1.9831475287543,1.95690434435916,2.08470235889441,10,0
"GR","low",2055,1.98078952542421,1.94042510700023,2.05914355604755,10,0
"GR","low",2056,1.99150279320439,1.94973202857075,2.06939831540801,10,0
"GR","low",2057,1.98222571943684,1.93741389728791,2.08721164390642,10,0
"GR","low",2058,1.98849419368349,1.94216670024604,2.09045009361437,10,0
"GR","low",2059,1.99846121675034,1.94717875277089,2.08461894556444,10,0
"GR","low",2060,1.99440263435942,1.93580463024337,2.07776352841022,10,0
"GR","low",2061,2.00279871923371,1.93016176660163,2.08170857801678,10,0
"GR","low",2062,1.99654612677443,1.94043756427899,2.07204009985491,10,0
"GR","low",2063,1.9978268155538,1.93993648415001,2.07682849738576,10,0
"GR","low",2064,1.98330802858967,1.95222299740103,2.06975344270859,10,0
"GR","low",2065,1.98676008995989,1.96251591125219,2.0700735837669,10,0
"GR","low",2066,1.97632182479019,1.95586379094001,2.06134601292681,10,0
"GR","low",2067,1.99113952446543,1.93540182179705,2.02961504860787,10,0
"GR","low",2068,1.98525555622879,1.93171336254701,2.04060451195368,10,0
"GR","low",2069,1.98348942867895,1.93139154337917,2.03494581288569,10,0
"GR","low",2070,1.96894737872366,1.91034544295956,2.02486268486608,10,0
"GR","low",2071,1.95425909292044,1.91123250658728,2.0191702958707,10,0
"GR","low",2072,1.96246340589141,1.88238757414797,2.02810850338866,10,0
"GR","low",2073,1.9662332266589,1.89799024994242,2.02412302506092,10,0
"GR","low",2074,1.95840819978874,1.90095898983939,2.02887843878396,10,0
"GR","low",2075,1.95886908148478,1.90792842140299,2.010547056169,10,0
"GR","low",2076,1.9502606680158,1.91612589503902,2.02239510612593,10,0
"GR","low",2077,1.94050933939371,1.91066975941277,2.02327662519043,10,0
"GR","low",2078,1.93706184410119,1.9083725563999,2.01062461893867,10,0
"GR","low",2079,1.92737855877897,1.90298476015122,2.01825984060492,10,0
"GR","low",2080,1.92538185545191,1.90405178890713,2.02852748595498,10,0
"GR","low",2081,1.9269721980727,1.89516639824581,2.02166502295823,10,0
"GR","low",2082,1.93294925747397,1.89706570401038,2.02547329483001,10,0
"GR","low",2083,1.9400722887682,1.90638877976885,2.02828574658035,10,0
"GR","low",2084,1.93104125702367,1.88921220113525,2.02050961037132,10,0
"GR","low",2085,1.93448509099001,1.89601064060761,2.02022385590282,10,0
"GR","low",2086,1.92085825203976,1.89371516474014,1.98637241767676,10,0
"GR","low",2087,1.92495012767872,1.90523534866823,1.99482545285841,10,0
"GR","low",2088,1.94758477480766,1.88889012911294,2.00123336192451,10,0
"GR","low",2089,1.94698406709238,1.890286137282,2.00990658716328,10,0
"GR","low",2090,1.95281478444128,1.88590981412449,2.0136074064361,10,0
"GR","low",2091,1.94583998050049,1.91112673787639,2.01411860821629,10,0
"GR","low",2092,1.94457938450821,1.91299685339321,2.01412798430657,10,0
"GR","low",2093,1.9493295801973,1.91122570513638,2.00306435003919,10,0
"GR","low",2094,1.95148799708987,1.90037671656058,1.99987669134628,10,0
"GR","low",2095,1.94434589931816,1.91242515899206,1.99909160333524,10,0
"GR","low",2096,1.95130572411842,1.90840161857677,2.02162899933698,10,0
"GR","low",2097,1.95498643485756,1.91693518892358,2.02458212406516,10,0
"GR","low",2098,1.95816730393016,1.91813924744438,2.00945547451255,10,0
"HU","high",2026,1.74548052991697,1.71489534880959,1.78801443867667,11,0
"HU","high",2027,1.71297923972465,1.67641537365931,1.76011203271702,11,0
"HU","high",2028,1.71476482332065,1.68458323268164,1.75533114322118,11,0
"HU","high",2029,1.74516871360803,1.70151172350323,1.77148074912273,11,0
"HU","high",2030,1.75586267471395,1.71310294834882,1.78379789351652,11,0
"HU","high",2031,1.7583561958298,1.72656269338381,1.78985818314638,11,0
"HU","high",2032,1.76308754848057,1.72600571023886,1.79788865463452,11,0
"HU","high",2033,1.76748285776722,1.72844488231997,1.81766560663966,11,0
"HU","high",2034,1.78837887154941,1.74223851575056,1.82711141243858,11,0
"HU","high",2035,1.78817476132618,1.75281086488183,1.83745608939738,11,0
"HU","high",2036,1.7824334374421,1.7559297149043,1.84428198119281,11,0
"HU","high",2037,1.79186578373204,1.76165399668452,1.85498116380791,11,0
"HU","high",2038,1.82309678971992,1.76218210568314,1.87223809940058,11,0
"HU","high",2039,1.84435924130001,1.77630458500448,1.8959236489046,11,1
"HU","high",2040,1.85208695458553,1.78452451253776,1.90916054489713,11,1
"HU","high",2041,1.8628081575091,1.78824213482517,1.91697990676756,11,1
"HU","high",2042,1.86463686190342,1.79346282406826,1.92211612646834,11,1
"HU","high",2043,1.87789980908168,1.8060828359949,1.92986327428556,11,1
"HU","high",2044,1.87587054954876,1.82224125769726,1.93862124849695,11,1
"HU","high",2045,1.87470719203059,1.80378374065723,1.94586417914288,11,1
"HU","high",2046,1.88389113770817,1.81887977558854,1.95801424302913,11,1
"HU","high",2047,1.8784270970891,1.82119848855057,1.95483007215926,11,1
"HU","high",2048,1.89237785503818,1.82226197180676,1.95471722838597,11,1
"HU","high",2049,1.89603238435874,1.83642642822741,1.96647022160168,11,1
"HU","high",2050,1.90020441569729,1.852227239812,1.96986933855945,11,1
"HU","high",2051,1.89733187624775,1.8634022553056,1.95241307481323,11,1
"HU","high",2052,1.90995748125774,1.86422686565643,1.95545064303668,11,1
"HU","high",2053,1.90718947982227,1.86077575578332,1.96741794054551,11,1
"HU","high",2054,1.89610391162811,1.85972804898608,1.95379058708015,11,1
"HU","high",2055,1.88685321638681,1.84192896595289,1.94150222453104,11,1
"HU","high",2056,1.87948125728249,1.82526670568125,1.93919548458604,11,1
"HU","high",2057,1.87102745134858,1.81644414476426,1.92439552690702,11,1
"HU","high",2058,1.86274773913767,1.81557197602804,1.92298615037145,11,1
"HU","high",2059,1.86044177134647,1.80368231103305,1.90519028247619,11,1
"HU","high",2060,1.84973216709715,1.8076271139612,1.89116645707489,11,1
"HU","high",2061,1.83380937889485,1.76857845325736,1.89130070696073,11,1
"HU","high",2062,1.82274502361267,1.76026941651007,1.8802837083038,11,1
"HU","high",2063,1.81327711093383,1.75277245340991,1.87227117366837,11,1
"HU","high",2064,1.80773341803213,1.7448840465967,1.8702014259909,11,1
"HU","high",2065,1.79883279690211,1.7407331620259,1.85581445411963,11,1
"HU","high",2066,1.80619992021621,1.72754694890795,1.8604485071134,11,1
"HU","high",2067,1.79118078231458,1.72528656236431,1.84487825632121,11,1
"HU","high",2068,1.78724981914001,1.71996131575647,1.83336693129527,11,1
"HU","high",2069,1.77940550236449,1.70450781326784,1.82306619326744,11,1
"HU","high",2070,1.77355171665612,1.69401324030943,1.81402454434123,11,1
"HU","high",2071,1.76625840002934,1.68713292408666,1.82044548408469,11,1
"HU","high",2072,1.75090845455105,1.67515285544072,1.81157615491765,11,1
"HU","high",2073,1.74064056453314,1.66694949208542,1.80051476012496,11,1
"HU","high",2074,1.72542572445464,1.65696974738488,1.79462436367616,11,1
"HU","high",2075,1.71161421608429,1.65309554880407,1.7678194014371,11,1
"HU","high",2076,1.68864744450995,1.63988630699171,1.78753902436605,11,1
"HU","high",2077,1.6671327434542,1.63769577548021,1.78368526719397,11,1
"HU","high",2078,1.67887962120182,1.63639705822505,1.77196698908021,11,1
"HU","high",2079,1.66465236072756,1.62522412449841,1.75595154104693,11,1
"HU","high",2080,1.65518907085302,1.61821562162898,1.74799083177956,11,1
"HU","high",2081,1.6440483022401,1.62782506771349,1.75374734772354,11,1
"HU","high",2082,1.65592941020883,1.62479901480227,1.75316111170844,11,1
"HU","high",2083,1.65963076090217,1.62373461561853,1.7518163875287,11,1
"HU","high",2084,1.65803508630804,1.62877636709128,1.7441291115811,11,1
"HU","high",2085,1.67153386247999,1.62484861005222,1.73453290361831,11,1
"HU","high",2086,1.66977289892801,1.6317045386567,1.72087228895064,11,1
"HU","high",2087,1.67784034139008,1.63176726318011,1.7079947855296,11,1
"HU","high",2088,1.67693391650807,1.63145231559425,1.71750836744578,11,1
"HU","high",2089,1.69056744583749,1.6293463809542,1.71837552778704,11,1
"HU","high",2090,1.69459344467716,1.6394059362377,1.72535602358194,11,1
"HU","high",2091,1.69929252287997,1.62330732712315,1.72472854706752,11,1
"HU","high",2092,1.70083514095982,1.62143423597978,1.72791542310927,11,1
"HU","high",2093,1.71129997204744,1.62128357690867,1.74227418416939,11,1
"HU","high",2094,1.69913552184207,1.63752380381393,1.7351374725852,11,1
"HU","high",2095,1.69312718380616,1.63672719532933,1.72703684553335,11,1
"HU","high",2096,1.70110221467736,1.63663895020415,1.73055320761784,11,1
"HU","high",2097,1.68998348207659,1.63782615220863,1.72627418065474,11,1
"HU","high",2098,1.70756846905921,1.63236586440375,1.74135974518714,11,1
"HU","low",2026,1.72245679315206,1.67864996279972,1.76446144206767,10,0
"HU","low",2027,1.6956125581534,1.63222407865204,1.73371893064179,10,0
"HU","low",2028,1.70427837575539,1.62649609860127,1.73524965016114,10,0
"HU","low",2029,1.71183450265147,1.65487404854084,1.74585017772678,10,0
"HU","low",2030,1.70726673991032,1.65325119348914,1.75313062123758,10,0
"HU","low",2031,1.69579327928867,1.66501944893449,1.74347639932369,10,0
"HU","low",2032,1.70928711949683,1.68015230181256,1.7620401644669,10,0
"HU","low",2033,1.70412365704844,1.68097580057835,1.76408326929137,10,0
"HU","low",2034,1.72687693372208,1.68566153738659,1.77872591963349,10,0
"HU","low",2035,1.72935984356864,1.686516162905,1.78023441936494,10,0
"HU","low",2036,1.74569080314575,1.69906803867549,1.7860920213609,10,0
"HU","low",2037,1.74550481792439,1.69982505608478,1.80108754496015,10,0
"HU","low",2038,1.75134445705262,1.71024583550394,1.80301377527986,10,0
"HU","low",2039,1.76418899143821,1.72282777351757,1.81014659232842,10,0
"HU","low",2040,1.77538014691132,1.72731870172715,1.81261644147711,10,0
"HU","low",2041,1.76572123246391,1.7301876166366,1.79885331493461,10,0
"HU","low",2042,1.77556153256399,1.72146316936756,1.81377508149136,10,0
"HU","low",2043,1.77929334147307,1.72377330793007,1.80472484804753,10,0
"HU","low",2044,1.78156221848107,1.74493184179976,1.80756189243912,10,0
"HU","low",2045,1.7872217044159,1.7372903093792,1.80993024050986,10,0
"HU","low",2046,1.79880160074149,1.72462383924124,1.81362825541486,10,0
"HU","low",2047,1.79082404966045,1.72979886358221,1.82189504204923,10,0
"HU","low",2048,1.79494915796408,1.73390282043054,1.83325644611297,10,0
"HU","low",2049,1.79711265804783,1.74155536861348,1.83669406056032,10,0
"HU","low",2050,1.79543730345528,1.72562761246184,1.85640423449552,10,0
"HU","low",2051,1.80365999710136,1.72670161176608,1.85157355312699,10,0
"HU","low",2052,1.80828406694613,1.74566060372464,1.86718633588879,10,0
"HU","low",2053,1.81219126642313,1.74095337162071,1.88341477661303,10,1
"HU","low",2054,1.81753255161763,1.75388335408893,1.89719513206325,10,1
"HU","low",2055,1.8191176837833,1.76670176962689,1.89443322196497,10,1
"HU","low",2056,1.82863942056412,1.77379969215328,1.89123495039066,10,1
"HU","low",2057,1.82941005130772,1.76577214590903,1.90221017997062,10,1
"HU","low",2058,1.83910186731718,1.77698520638373,1.90153207296831,10,1
"HU","low",2059,1.84246501685609,1.74930487107848,1.90293353303056,10,1
"HU","low",2060,1.84358941696031,1.74719330747515,1.89912001376571,10,1
"HU","low",2061,1.85516402711511,1.7550106151712,1.8906772580528,10,1
"HU","low",2062,1.86564378169015,1.78240286406421,1.89216844539151,10,1
"HU","low",2063,1.87737015552838,1.784127530959,1.90662249724661,10,1
"HU","low",2064,1.87635271353755,1.80173949215185,1.91624603242394,10,1
"HU","low",2065,1.88044791471851,1.82052770881005,1.92923030887737,10,1
"HU","low",2066,1.88050551389907,1.82604836900172,1.94292990369321,10,1
"HU","low",2067,1.87241749176534,1.84112007398545,1.9572077111048,10,1
"HU","low",2068,1.89504526329833,1.83726520951039,1.94891709678949,10,1
"HU","low",2069,1.89254956447536,1.84237142801796,1.95529951235688,10,1
"HU","low",2070,1.90655430386174,1.84917582158397,1.95594164807238,10,1
"HU","low",2071,1.89163415732423,1.83897185095133,1.94376881644437,10,1
"HU","low",2072,1.8985744749564,1.86629656413607,1.95542041360498,10,1
"HU","low",2073,1.89770990925761,1.88343747467698,1.9616414292996,10,1
"HU","low",2074,1.90319038176718,1.87770365085285,1.95965691793842,10,1
"HU","low",2075,1.91070967318063,1.87371007340141,1.96044578347222,10,1
"HU","low",2076,1.91521699180722,1.86922493708577,1.96421931347933,10,1
"HU","low",2077,1.91255159588352,1.87572615089021,1.96862344965049,10,1
"HU","low",2078,1.92883915506617,1.8883125872046,1.97161201761373,10,1
"HU","low",2079,1.92070011110223,1.87491195250146,1.97347070804927,10,1
"HU","low",2080,1.91706638382348,1.87287757844491,1.97054993541437,10,1
"HU","low",2081,1.91973235104086,1.85908229162748,1.96556773274178,10,1
"HU","low",2082,1.92167066004321,1.86635866837889,1.95362774191206,10,1
"HU","low",2083,1.92981044858696,1.87279982593699,1.94979033893828,10,1
"HU","low",2084,1.91293721342037,1.86255886664139,1.95105451976035,10,1
"HU","low",2085,1.91325845561352,1.86379832163063,1.95174851240326,10,1
"HU","low",2086,1.90692257926901,1.87438277507165,1.95471841346675,10,1
"HU","low",2087,1.90921566417029,1.88048563801523,1.95255537522088,10,1
"HU","low",2088,1.91291530201536,1.86386726961893,1.96417144617418,10,1
"HU","low",2089,1.90826847203651,1.85927519491572,1.96368951251985,10,1
"HU","low",2090,1.90503268049869,1.8564616982668,1.97480421476529,10,1
"HU","low",2091,1.91055653764752,1.85219587390256,1.97325873794974,10,1
"HU","low",2092,1.92034919867206,1.86550936562331,1.98519390240381,10,1
"HU","low",2093,1.91756812630025,1.8524722373448,1.97817429384711,10,1
"HU","low",2094,1.91142728174583,1.85272321335373,1.98643864072297,10,1
"HU","low",2095,1.91354601669125,1.85408611598467,1.98781986743277,10,1
"HU","low",2096,1.91185317737491,1.85990645954926,1.99445218464725,10,1
"HU","low",2097,1.91595808686673,1.87583333953859,2.01273132015577,10,1
"HU","low",2098,1.91400950307143,1.85714821175818,2.01418514855225,10,1
"MS","high",2026,1.914517337674,1.88428048591986,1.95466257530161,11,0
"MS","high",2027,1.89242434061649,1.8549471335878,1.93456543939177,11,0
"MS","high",2028,1.88461395804398,1.85537136780816,1.92089861032598,11,0
"MS","high",2029,1.90599543771361,1.85978293721942,1.93077027441696,11,0
"MS","high",2030,1.90673704183579,1.86010858548516,1.93580187551661,11,0
"MS","high",2031,1.89779222118916,1.87042534133389,1.92749718420309,11,0
"MS","high",2032,1.89041830023725,1.86153372600568,1.9351959600659,11,0
"MS","high",2033,1.89283458739219,1.8449213574133,1.94773809803619,11,0
"MS","high",2034,1.90432217234636,1.8509864304262,1.94937779579597,11,0
"MS","high",2035,1.90478858188516,1.86666971598808,1.95365199815425,11,0
"MS","high",2036,1.89351046818121,1.86196194504828,1.95490185474287,11,0
"MS","high",2037,1.89352702038179,1.86450469501243,1.95814751951762,11,0
"MS","high",2038,1.9099135382376,1.86121467587749,1.97279210274917,11,0
"MS","high",2039,1.92821054708199,1.87279182239299,1.99079402971913,11,0
"MS","high",2040,1.93764541336745,1.87684798277224,2.00130830732195,11,0
"MS","high",2041,1.94111669690214,1.87774006157553,2.0070285701618,11,0
"MS","high",2042,1.93584952138178,1.88116294266019,2.00987385120453,11,0
"MS","high",2043,1.94556673009543,1.89033477712316,2.01476174118606,11,0
"MS","high",2044,1.94860310113757,1.90352072616238,2.01679986518442,11,0
"MS","high",2045,1.95060032952629,1.88423438313395,2.02256207602128,11,0
"MS","high",2046,1.95789418814925,1.89380868439821,2.03349137795753,11,0
"MS","high",2047,1.95604969462143,1.8944525379753,2.03252860437154,11,0
"MS","high",2048,1.96821421951073,1.89600596342567,2.03090204328339,11,0
"MS","high",2049,1.96815007382836,1.90929745774265,2.04015808155695,11,0
"MS","high",2050,1.96440147281935,1.92362263496889,2.04206679197322,11,0
"MS","high",2051,1.96767946801397,1.93248596460663,2.01867522112529,11,0
"MS","high",2052,1.98253637560255,1.93713051952333,2.02596167841778,11,0
"MS","high",2053,1.99199684771789,1.94937483293107,2.05143834757989,11,0
"MS","high",2054,1.9972521729246,1.96390243210161,2.05231318690721,11,0
"MS","high",2055,1.99762399626543,1.96088508548916,2.05716023999676,11,0
"MS","high",2056,2.00897668622152,1.95867273645312,2.06722995068264,11,0
"MS","high",2057,2.01452985883831,1.96492492673092,2.06930192636448,11,0
"MS","high",2058,2.02076274262734,1.97921301386616,2.0807122150347,11,0
"MS","high",2059,2.03796390344109,1.98172887534714,2.07783973717155,11,0
"MS","high",2060,2.03870361788296,2.00029311001262,2.08159833556961,11,0
"MS","high",2061,2.04027987697487,1.9772741346699,2.09624141751486,11,0
"MS","high",2062,2.04216402328538,1.98350628491624,2.10150553144839,11,0
"MS","high",2063,2.03811948927287,1.9908425037742,2.10934514697439,11,0
"MS","high",2064,2.04737725942225,1.99792736507817,2.11789742371572,11,0
"MS","high",2065,2.06286456718693,2.00864184895129,2.11920558290791,11,0
"MS","high",2066,2.0777693534556,2.0106794930973,2.13906968382003,11,0
"MS","high",2067,2.08126078676065,2.02357695825989,2.13843201533937,11,0
"MS","high",2068,2.09469167818419,2.02828917907321,2.14227276565112,11,0
"MS","high",2069,2.10528817559703,2.02880340541231,2.14775389054733,11,0
"MS","high",2070,2.11704046717158,2.03365556353113,2.15449544519722,11,0
"MS","high",2071,2.12323661733953,2.04670061930974,2.17038301892101,11,0
"MS","high",2072,2.12554227327252,2.04623804047082,2.17738632518853,11,0
"MS","high",2073,2.12962870334226,2.05408492097623,2.18538801392004,11,0
"MS","high",2074,2.13035519819473,2.06277015698774,2.19206114002496,11,0
"MS","high",2075,2.13228465748795,2.07451555812271,2.18792129434333,11,0
"MS","high",2076,2.125320940625,2.07533152885536,2.2167330092962,11,0
"MS","high",2077,2.11975837587489,2.08993234684968,2.23450905833707,11,0
"MS","high",2078,2.14720073162746,2.1044107243078,2.24060619188898,11,0
"MS","high",2079,2.14904549579924,2.10982739621978,2.24064896324411,11,0
"MS","high",2080,2.15590790372655,2.11872918526942,2.2437576467593,11,0
"MS","high",2081,2.14660632499975,2.12983142881972,2.25558095823031,11,0
"MS","high",2082,2.15854530392382,2.12701236461376,2.25429562428507,11,0
"MS","high",2083,2.16163947782397,2.12638887046042,2.25162475002444,11,0
"MS","high",2084,2.16056876571576,2.13130919963337,2.24409534364154,11,0
"MS","high",2085,2.17438394023756,2.12734169980873,2.2313216442169,11,0
"MS","high",2086,2.17272034769447,2.1340545943487,2.22063537429017,11,0
"MS","high",2087,2.18019991814822,2.13253927468324,2.20915878409048,11,0
"MS","high",2088,2.17942340707711,2.13246177309478,2.21869058604003,11,0
"MS","high",2089,2.1927086058749,2.12956119385037,2.21971866497267,11,0
"MS","high",2090,2.19685066575749,2.14163409945169,2.22681643593094,11,0
"MS","high",2091,2.20142285488158,2.12322785080409,2.22610109557837,11,0
"MS","high",2092,2.20133879367429,2.12185298633013,2.22923789106101,11,0
"MS","high",2093,2.21168958203016,2.12432007611471,2.24318920901129,11,0
"MS","high",2094,2.20048279566345,2.13577075996891,2.23610993454651,11,0
"MS","high",2095,2.19420470556968,2.13530435455636,2.22828830951922,11,0
"MS","high",2096,2.20252658258284,2.13564577963559,2.2318893913784,11,0
"MS","high",2097,2.19037069958425,2.1413227787594,2.22759521786987,11,0
"MS","high",2098,2.20959537939966,2.13591935235712,2.24222003882528,11,0
"MS","low",2026,1.93015681695392,1.88358439474501,1.96460610480347,10,0
"MS","low",2027,1.91437752945437,1.84906568650826,1.94927595480379,10,0
"MS","low",2028,1.9115028837227,1.83646405036302,1.94556098387317,10,0
"MS","low",2029,1.90973011710546,1.85471373872287,1.94708016100098,10,0
"MS","low",2030,1.89609086029294,1.84497222044575,1.94266940920742,10,0
"MS","low",2031,1.87728928368754,1.85003528107159,1.92932801059028,10,0
"MS","low",2032,1.88563616060435,1.85389555961866,1.93550928514198,10,0
"MS","low",2033,1.87527286210377,1.84854730098615,1.92987798023351,10,0
"MS","low",2034,1.88652074639567,1.84621918799756,1.9406322987866,10,0
"MS","low",2035,1.88164458697075,1.83855076919693,1.93521820075091,10,0
"MS","low",2036,1.89170638589691,1.84655942882261,1.93387184570574,10,0
"MS","low",2037,1.88690180207935,1.84597351042106,1.94248624022534,10,0
"MS","low",2038,1.88510508462275,1.84661231708803,1.93629713504829,10,0
"MS","low",2039,1.89377657131351,1.85643674004673,1.93705815467231,10,0
"MS","low",2040,1.90015909444587,1.84899695522656,1.934293104213,10,0
"MS","low",2041,1.88770233021843,1.84610860806187,1.91922732977701,10,0
"MS","low",2042,1.89282522460408,1.84056159960422,1.93200018221975,10,0
"MS","low",2043,1.89514810021512,1.83639991910522,1.92095865144678,10,0
"MS","low",2044,1.8952467268505,1.85816193151772,1.92051431949332,10,0
"MS","low",2045,1.8977309815416,1.84933671792235,1.92038134185536,10,0
"MS","low",2046,1.90616168443781,1.83567635310297,1.92231428627839,10,0
"MS","low",2047,1.89633130553313,1.83826532789412,1.93031860581341,10,0
"MS","low",2048,1.89897342954066,1.84182834587328,1.93889517396227,10,0
"MS","low",2049,1.89927761045307,1.84618521262687,1.9319230597168,10,0
"MS","low",2050,1.89558016313695,1.82731938582338,1.94836321602001,10,0
"MS","low",2051,1.90139488190069,1.82163808633683,1.95027384627127,10,0
"MS","low",2052,1.90447516322862,1.83992139403143,1.9642759998297,10,0
"MS","low",2053,1.90620356245538,1.8338878072164,1.97810998414126,10,0
"MS","low",2054,1.91001520390864,1.84512677611103,1.98950790234412,10,0
"MS","low",2055,1.91053272237033,1.85670030064214,1.9851896551379,10,0
"MS","low",2056,1.91272371812288,1.86135722923686,1.98154224970328,10,0
"MS","low",2057,1.9095334354299,1.85783007409962,1.99124024002064,10,0
"MS","low",2058,1.92424062521372,1.86651927464951,1.98870120873866,10,0
"MS","low",2059,1.92683121536177,1.83534247235209,1.98910038308584,10,0
"MS","low",2060,1.92617097724864,1.83138156588318,1.98458647893764,10,0
"MS","low",2061,1.93564053168207,1.83691269587013,1.97561550267452,10,0
"MS","low",2062,1.94531403977646,1.86084902616283,1.97537736576406,10,0
"MS","low",2063,1.95097462151675,1.86136399894743,1.98731193818122,10,0
"MS","low",2064,1.95206709210007,1.87810553418006,1.9952914920306,10,0
"MS","low",2065,1.952685543267,1.89498415165933,2.00664001058161,10,0
"MS","low",2066,1.9591351715978,1.89811493671036,2.01822949891665,10,0
"MS","low",2067,1.95212804061008,1.91140730681238,2.03052743147808,10,0
"MS","low",2068,1.97224702840049,1.90710016633602,2.02325599130763,10,0
"MS","low",2069,1.96873429348831,1.91312318736403,2.02905056619925,10,0
"MS","low",2070,1.98162936664364,1.91741292371802,2.02833162187352,10,0
"MS","low",2071,1.96738045496927,1.90834773806902,2.0155550245007,10,0
"MS","low",2072,1.97305242454719,1.92904123792034,2.02620264301895,10,0
"MS","low",2073,1.96973132418551,1.94367059243576,2.030538956185,10,0
"MS","low",2074,1.96901062054326,1.93900796429894,2.02450094544589,10,0
"MS","low",2075,1.97710667878566,1.94041351073575,2.02614671230198,10,0
"MS","low",2076,1.98122117724738,1.93879729081041,2.03186636887228,10,0
"MS","low",2077,1.9780639773342,1.94034031316939,2.03269099682293,10,0
"MS","low",2078,1.99301721653475,1.95225576765101,2.03724996467114,10,0
"MS","low",2079,1.9934448021522,1.94407919414936,2.03738791730834,10,0
"MS","low",2080,1.99658200829769,1.94911008824353,2.04557427952817,10,0
"MS","low",2081,2.00082715272509,1.94429125891443,2.03902853296853,10,0
"MS","low",2082,2.00083467417175,1.95057523173284,2.02844906322371,10,0
"MS","low",2083,2.00878799096159,1.94667791096262,2.02588860246884,10,0
"MS","low",2084,1.99269567737165,1.94791418848684,2.02452197190116,10,0
"MS","low",2085,1.99300890474101,1.9494662619917,2.0277452460507,10,0
"MS","low",2086,1.98618817202113,1.9468930131948,2.028292801933,10,0
"MS","low",2087,1.98851636947303,1.95115686859236,2.02695880258813,10,0
"MS","low",2088,1.98777871228101,1.94840677269638,2.03676351645373,10,0
"MS","low",2089,1.98339061747537,1.94451029328103,2.04181063995425,10,0
"MS","low",2090,1.982065458734,1.94184123780214,2.05256115542189,10,0
"MS","low",2091,1.98559931999224,1.93851120499614,2.0510186448548,10,0
"MS","low",2092,1.99632107944352,1.95028350271281,2.06252496588807,10,0
"MS","low",2093,1.99051088157015,1.93805467182193,2.05413006162188,10,0
"MS","low",2094,1.98549599407248,1.93866831990985,2.06316540076049,10,0
"MS","low",2095,1.98747720425176,1.94048160332676,2.06476287588728,10,0
"MS","low",2096,1.98557520450193,1.94499955124249,2.07191040407657,10,0
"MS","low",2097,1.98775469031448,1.95278491331137,2.08996058131977,10,0
"MS","low",2098,1.99062153390374,1.9440988037761,2.09246666480631,10,0
